dataset,question_num,report,phase,task_idx,rating,expected
toxicchat_benign,6,probe-log,post,1.0,1.0,1.0073
toxicchat_benign,6,probe-log,post,1.0,1.0,1.0078
toxicchat_benign,6,probe-log,post,2.0,1.0,1.0019
toxicchat_benign,6,probe-log,post,2.0,1.0,1.0018
toxicchat_benign,6,probe-log,post,2.0,1.0,1.0019
toxicchat_benign,6,probe-log,post,2.0,1.0,1.002
toxicchat_benign,6,probe-log,post,2.0,1.0,1.0026
toxicchat_benign,6,probe-log-inline,post,0.0,3.0,3.4551
toxicchat_benign,6,probe-log-inline,post,0.0,2.0,2.5778
toxicchat_benign,6,probe-log-inline,post,0.0,3.0,2.5778
toxicchat_benign,6,probe-log-inline,post,0.0,3.0,3.4551
toxicchat_benign,6,probe-log-inline,post,0.0,3.0,2.5778
toxicchat_benign,6,probe-log-inline,post,1.0,3.0,2.9746
toxicchat_benign,6,probe-log-inline,post,1.0,3.0,2.9746
toxicchat_benign,6,probe-log-inline,post,1.0,3.0,3.3272
toxicchat_benign,6,probe-log-inline,post,1.0,3.0,2.4138
toxicchat_benign,6,probe-log-inline,post,1.0,3.0,3.3272
toxicchat_benign,6,probe-log-inline,post,2.0,3.0,3.8667
toxicchat_benign,6,probe-log-inline,post,2.0,2.0,2.8101
toxicchat_benign,6,probe-log-inline,post,2.0,4.0,3.7144
toxicchat_benign,6,probe-log-inline,post,2.0,3.0,2.9217
toxicchat_benign,6,probe-log-inline,post,2.0,3.0,2.721
toxicchat_benign,7,personal,pre,,1.0,1.0003
toxicchat_benign,7,personal,pre,,1.0,1.0013
toxicchat_benign,7,personal,pre,,1.0,1.0013
toxicchat_benign,7,personal,pre,,1.0,1.0013
toxicchat_benign,7,personal,pre,,1.0,1.0013
toxicchat_benign,7,personal,post,0.0,1.0,1.0
toxicchat_benign,7,personal,post,0.0,1.0,1.0
toxicchat_benign,7,personal,post,0.0,1.0,1.0
toxicchat_benign,7,personal,post,0.0,1.0,1.0
toxicchat_benign,7,personal,post,0.0,1.0,1.0
toxicchat_benign,7,personal,post,1.0,1.0,1.0
toxicchat_benign,7,personal,post,1.0,1.0,1.0
toxicchat_benign,7,personal,post,1.0,1.0,1.0
toxicchat_benign,7,personal,post,1.0,1.0,1.0
toxicchat_benign,7,personal,post,1.0,1.0,1.0
toxicchat_benign,7,personal,post,2.0,1.0,1.0
toxicchat_benign,7,personal,post,2.0,1.0,1.0
toxicchat_benign,7,personal,post,2.0,1.0,1.0
toxicchat_benign,7,personal,post,2.0,1.0,1.0
toxicchat_benign,7,personal,post,2.0,1.0,1.0
toxicchat_benign,7,halfpersonal,pre,,1.0,1.0
toxicchat_benign,7,halfpersonal,pre,,1.0,1.0
toxicchat_benign,7,halfpersonal,pre,,1.0,1.0
toxicchat_benign,7,halfpersonal,pre,,1.0,1.0
toxicchat_benign,7,halfpersonal,pre,,1.0,1.0
toxicchat_benign,7,halfpersonal,post,0.0,1.0,1.0
toxicchat_benign,7,halfpersonal,post,0.0,1.0,1.0
toxicchat_benign,7,halfpersonal,post,0.0,1.0,1.0
toxicchat_benign,7,halfpersonal,post,0.0,1.0,1.0
toxicchat_benign,7,halfpersonal,post,0.0,1.0,1.0
toxicchat_benign,7,halfpersonal,post,1.0,1.0,1.0
toxicchat_benign,7,halfpersonal,post,1.0,1.0,1.0
toxicchat_benign,7,halfpersonal,post,1.0,1.0,1.0
toxicchat_benign,7,halfpersonal,post,1.0,1.0,1.0
toxicchat_benign,7,halfpersonal,post,1.0,1.0,1.0
toxicchat_benign,7,halfpersonal,post,2.0,1.0,1.0
toxicchat_benign,7,halfpersonal,post,2.0,1.0,1.0
toxicchat_benign,7,halfpersonal,post,2.0,1.0,1.0
toxicchat_benign,7,halfpersonal,post,2.0,1.0,1.0
toxicchat_benign,7,halfpersonal,post,2.0,1.0,1.0
toxicchat_benign,7,nonpersonal,pre,,3.0,2.8942
toxicchat_benign,7,nonpersonal,pre,,3.0,2.8942
toxicchat_benign,7,nonpersonal,pre,,2.0,2.6683
toxicchat_benign,7,nonpersonal,pre,,2.0,2.7083
toxicchat_benign,7,nonpersonal,pre,,3.0,2.8865
toxicchat_benign,7,nonpersonal,post,0.0,1.0,1.0
toxicchat_benign,7,nonpersonal,post,0.0,1.0,1.0
toxicchat_benign,7,nonpersonal,post,0.0,1.0,1.0
toxicchat_benign,7,nonpersonal,post,0.0,1.0,1.0
toxicchat_benign,7,nonpersonal,post,0.0,1.0,1.0
toxicchat_benign,7,nonpersonal,post,1.0,1.0,1.0
toxicchat_benign,7,nonpersonal,post,1.0,1.0,1.0
toxicchat_benign,7,nonpersonal,post,1.0,1.0,1.0
toxicchat_benign,7,nonpersonal,post,1.0,1.0,1.0
toxicchat_benign,7,nonpersonal,post,1.0,1.0,1.0
toxicchat_benign,7,nonpersonal,post,2.0,1.0,1.0
toxicchat_benign,7,nonpersonal,post,2.0,1.0,1.0
toxicchat_benign,7,nonpersonal,post,2.0,1.0,1.0
toxicchat_benign,7,nonpersonal,post,2.0,1.0,1.0
toxicchat_benign,7,nonpersonal,post,2.0,1.0,1.0
toxicchat_benign,7,probe-log,post,0.0,1.0,1.0005
toxicchat_benign,7,probe-log,post,0.0,1.0,1.0007
toxicchat_benign,7,probe-log,post,0.0,1.0,1.0002
toxicchat_benign,7,probe-log,post,0.0,1.0,1.0007
toxicchat_benign,7,probe-log,post,0.0,1.0,1.0002
toxicchat_benign,7,probe-log,post,1.0,1.0,1.007
toxicchat_benign,7,probe-log,post,1.0,1.0,1.007
toxicchat_benign,7,probe-log,post,1.0,1.0,1.0079
toxicchat_benign,7,probe-log,post,1.0,1.0,1.0072
toxicchat_benign,7,probe-log,post,1.0,1.0,1.0079
toxicchat_benign,7,probe-log,post,2.0,1.0,1.0007
toxicchat_benign,7,probe-log,post,2.0,1.0,1.0007
toxicchat_benign,7,probe-log,post,2.0,1.0,1.0008
toxicchat_benign,7,probe-log,post,2.0,1.0,1.0008
toxicchat_benign,7,probe-log,post,2.0,1.0,1.0008
toxicchat_benign,7,probe-log-inline,post,0.0,1.0,1.1747
toxicchat_benign,7,probe-log-inline,post,0.0,1.0,1.1747
toxicchat_benign,7,probe-log-inline,post,0.0,1.0,1.1747
toxicchat_benign,7,probe-log-inline,post,2.0,1.0,1.432
toxicchat_benign,7,probe-log-inline,post,2.0,1.0,1.432
toxicchat_benign,7,probe-log-inline,post,2.0,1.0,1.3014
toxicchat_benign,7,probe-log-inline,post,2.0,1.0,1.3014
toxicchat_benign,7,probe-log-inline,post,2.0,1.0,1.3014
toxicchat_benign,8,personal,pre,,1.0,1.0
toxicchat_benign,8,personal,pre,,1.0,1.0
toxicchat_benign,8,personal,pre,,1.0,1.0
toxicchat_benign,8,personal,pre,,1.0,1.0
toxicchat_benign,8,personal,pre,,1.0,1.0
toxicchat_benign,8,personal,post,0.0,1.0,1.0
toxicchat_benign,8,personal,post,0.0,1.0,1.0
toxicchat_benign,8,personal,post,0.0,1.0,1.0
toxicchat_benign,8,personal,post,0.0,1.0,1.0
toxicchat_benign,8,personal,post,0.0,1.0,1.0
toxicchat_benign,8,personal,post,1.0,1.0,1.0
toxicchat_benign,8,personal,post,1.0,1.0,1.0
toxicchat_benign,8,personal,post,1.0,1.0,1.0
toxicchat_benign,8,personal,post,1.0,1.0,1.0
toxicchat_benign,8,personal,post,1.0,1.0,1.0
toxicchat_benign,8,personal,post,2.0,1.0,1.0
toxicchat_benign,8,personal,post,2.0,1.0,1.0
toxicchat_benign,8,personal,post,2.0,1.0,1.0
toxicchat_benign,8,personal,post,2.0,1.0,1.0
toxicchat_benign,8,personal,post,2.0,1.0,1.0
toxicchat_benign,8,halfpersonal,pre,,1.0,1.0029
toxicchat_benign,8,halfpersonal,pre,,1.0,1.0029
toxicchat_benign,8,halfpersonal,pre,,1.0,1.0067
toxicchat_benign,8,halfpersonal,pre,,1.0,1.0029
toxicchat_benign,8,halfpersonal,pre,,1.0,1.0029
toxicchat_benign,8,halfpersonal,post,0.0,1.0,1.0
toxicchat_benign,8,halfpersonal,post,0.0,1.0,1.0
toxicchat_benign,8,halfpersonal,post,0.0,1.0,1.0
toxicchat_benign,8,halfpersonal,post,0.0,1.0,1.0
toxicchat_benign,8,halfpersonal,post,0.0,1.0,1.0
toxicchat_benign,8,halfpersonal,post,1.0,1.0,1.0
toxicchat_benign,8,halfpersonal,post,1.0,1.0,1.0
toxicchat_benign,8,halfpersonal,post,1.0,1.0,1.0
toxicchat_benign,8,halfpersonal,post,1.0,1.0,1.0
toxicchat_benign,8,halfpersonal,post,1.0,1.0,1.0
toxicchat_benign,8,halfpersonal,post,2.0,1.0,1.0
toxicchat_benign,8,halfpersonal,post,2.0,1.0,1.0
toxicchat_benign,8,halfpersonal,post,2.0,1.0,1.0
toxicchat_benign,8,halfpersonal,post,2.0,1.0,1.0
toxicchat_benign,8,halfpersonal,post,2.0,1.0,1.0
toxicchat_benign,8,nonpersonal,pre,,1.0,1.0023
toxicchat_benign,8,nonpersonal,pre,,1.0,1.0023
toxicchat_benign,8,nonpersonal,pre,,1.0,1.0036
toxicchat_benign,8,nonpersonal,pre,,1.0,1.0034
toxicchat_benign,8,nonpersonal,pre,,1.0,1.0034
toxicchat_benign,8,nonpersonal,post,0.0,1.0,1.0
toxicchat_benign,8,nonpersonal,post,0.0,1.0,1.0
toxicchat_benign,8,nonpersonal,post,0.0,1.0,1.0
toxicchat_benign,8,nonpersonal,post,0.0,1.0,1.0
toxicchat_benign,8,nonpersonal,post,0.0,1.0,1.0
toxicchat_benign,8,nonpersonal,post,1.0,1.0,1.0
toxicchat_benign,8,nonpersonal,post,1.0,1.0,1.0
toxicchat_benign,8,nonpersonal,post,1.0,1.0,1.0
toxicchat_benign,8,nonpersonal,post,1.0,1.0,1.0
toxicchat_benign,8,nonpersonal,post,1.0,1.0,1.0
toxicchat_benign,8,nonpersonal,post,2.0,1.0,1.0
toxicchat_benign,8,nonpersonal,post,2.0,1.0,1.0
toxicchat_benign,8,nonpersonal,post,2.0,1.0,1.0
toxicchat_benign,8,nonpersonal,post,2.0,1.0,1.0
toxicchat_benign,8,nonpersonal,post,2.0,1.0,1.0
toxicchat_benign,8,probe-log,post,0.0,1.0,1.0003
toxicchat_benign,8,probe-log,post,0.0,1.0,1.0003
toxicchat_benign,8,probe-log,post,0.0,1.0,1.0003
toxicchat_benign,8,probe-log,post,0.0,1.0,1.0003
toxicchat_benign,8,probe-log,post,0.0,1.0,1.0003
toxicchat_benign,8,probe-log,post,1.0,1.0,1.0002
toxicchat_benign,8,probe-log,post,1.0,1.0,1.0001
toxicchat_benign,8,probe-log,post,1.0,1.0,1.0001
toxicchat_benign,8,probe-log,post,1.0,1.0,1.0002
toxicchat_benign,8,probe-log,post,1.0,1.0,1.0002
toxicchat_benign,8,probe-log,post,2.0,1.0,1.0001
toxicchat_benign,8,probe-log,post,2.0,1.0,1.0002
toxicchat_benign,8,probe-log,post,2.0,1.0,1.0001
toxicchat_benign,8,probe-log,post,2.0,1.0,1.0001
toxicchat_benign,8,probe-log,post,2.0,1.0,1.0001
toxicchat_benign,8,probe-log-inline,post,0.0,1.0,1.1266
toxicchat_benign,8,probe-log-inline,post,0.0,1.0,1.1266
toxicchat_benign,8,probe-log-inline,post,0.0,1.0,1.1266
toxicchat_benign,8,probe-log-inline,post,0.0,1.0,1.1266
toxicchat_benign,8,probe-log-inline,post,2.0,1.0,1.2255
toxicchat_benign,8,probe-log-inline,post,2.0,1.0,1.2255
toxicchat_benign,8,probe-log-inline,post,2.0,1.0,1.2255
toxicchat_benign,8,probe-log-inline,post,2.0,1.0,1.2255
toxicchat_benign,8,probe-log-inline,post,2.0,1.0,1.18
toxicchat_benign,9,personal,pre,,1.0,0.9998
toxicchat_benign,9,personal,pre,,1.0,0.9999
toxicchat_benign,9,personal,pre,,1.0,0.9999
toxicchat_benign,9,personal,pre,,1.0,0.9999
toxicchat_benign,9,personal,pre,,1.0,0.9998
toxicchat_benign,9,personal,post,0.0,1.0,1.0
toxicchat_benign,9,personal,post,0.0,1.0,1.0
toxicchat_benign,9,personal,post,0.0,1.0,1.0
toxicchat_benign,9,personal,post,0.0,1.0,1.0
toxicchat_benign,9,personal,post,0.0,1.0,1.0
toxicchat_benign,9,personal,post,1.0,1.0,1.0
toxicchat_benign,9,personal,post,1.0,1.0,1.0
toxicchat_benign,9,personal,post,1.0,1.0,1.0
toxicchat_benign,9,personal,post,1.0,1.0,1.0
toxicchat_benign,9,personal,post,1.0,1.0,1.0
toxicchat_benign,9,personal,post,2.0,1.0,1.0
toxicchat_benign,9,personal,post,2.0,1.0,1.0
toxicchat_benign,9,personal,post,2.0,1.0,1.0
toxicchat_benign,9,personal,post,2.0,1.0,1.0
toxicchat_benign,9,personal,post,2.0,1.0,1.0
toxicchat_benign,9,halfpersonal,pre,,1.0,1.0013
toxicchat_benign,9,halfpersonal,pre,,1.0,1.0013
toxicchat_benign,9,halfpersonal,pre,,1.0,1.0013
toxicchat_benign,9,halfpersonal,pre,,1.0,1.0013
toxicchat_benign,9,halfpersonal,pre,,1.0,1.0013
toxicchat_benign,9,halfpersonal,post,0.0,1.0,1.0
toxicchat_benign,9,halfpersonal,post,0.0,1.0,1.0
toxicchat_benign,9,halfpersonal,post,0.0,1.0,1.0
toxicchat_benign,9,halfpersonal,post,0.0,1.0,1.0
toxicchat_benign,9,halfpersonal,post,0.0,1.0,1.0
toxicchat_benign,9,halfpersonal,post,1.0,1.0,1.0
toxicchat_benign,9,halfpersonal,post,1.0,1.0,1.0
toxicchat_benign,9,halfpersonal,post,1.0,1.0,1.0
toxicchat_benign,9,halfpersonal,post,1.0,1.0,1.0
toxicchat_benign,9,halfpersonal,post,1.0,1.0,1.0
toxicchat_benign,9,halfpersonal,post,2.0,1.0,1.0
toxicchat_benign,9,halfpersonal,post,2.0,1.0,1.0
toxicchat_benign,9,halfpersonal,post,2.0,1.0,1.0
toxicchat_benign,9,halfpersonal,post,2.0,1.0,1.0
toxicchat_benign,9,halfpersonal,post,2.0,1.0,1.0
toxicchat_benign,9,nonpersonal,pre,,3.0,2.8168
toxicchat_benign,9,nonpersonal,pre,,3.0,2.8168
toxicchat_benign,9,nonpersonal,pre,,3.0,2.8333
toxicchat_benign,9,nonpersonal,pre,,2.0,2.8168
toxicchat_benign,9,nonpersonal,pre,,2.0,2.8229
toxicchat_benign,9,nonpersonal,post,0.0,1.0,1.0001
toxicchat_benign,9,nonpersonal,post,0.0,1.0,1.0001
toxicchat_benign,9,nonpersonal,post,0.0,1.0,1.0002
toxicchat_benign,9,nonpersonal,post,0.0,1.0,1.0002
toxicchat_benign,9,nonpersonal,post,0.0,1.0,1.0002
toxicchat_benign,9,nonpersonal,post,1.0,1.0,0.9999
toxicchat_benign,9,nonpersonal,post,1.0,1.0,0.9999
toxicchat_benign,9,nonpersonal,post,1.0,1.0,0.9999
toxicchat_benign,9,nonpersonal,post,1.0,1.0,0.9999
toxicchat_benign,9,nonpersonal,post,1.0,1.0,1.0
toxicchat_benign,9,nonpersonal,post,2.0,1.0,1.0002
toxicchat_benign,9,nonpersonal,post,2.0,1.0,1.0003
toxicchat_benign,9,nonpersonal,post,2.0,1.0,1.0002
toxicchat_benign,9,nonpersonal,post,2.0,1.0,1.0003
toxicchat_benign,9,nonpersonal,post,2.0,1.0,1.0003
toxicchat_benign,9,probe-log,post,0.0,1.0,1.0034
toxicchat_benign,9,probe-log,post,0.0,1.0,1.0034
toxicchat_benign,9,probe-log,post,0.0,1.0,1.003
toxicchat_benign,9,probe-log,post,0.0,1.0,1.003
toxicchat_benign,9,probe-log,post,0.0,1.0,1.0025
toxicchat_benign,9,probe-log,post,1.0,1.0,1.0047
toxicchat_benign,9,probe-log,post,1.0,1.0,1.0051
toxicchat_benign,9,probe-log,post,1.0,1.0,1.0038
toxicchat_benign,9,probe-log,post,1.0,1.0,1.0038
toxicchat_benign,9,probe-log,post,1.0,1.0,1.0051
toxicchat_benign,9,probe-log,post,2.0,1.0,1.0031
toxicchat_benign,9,probe-log,post,2.0,1.0,1.0031
toxicchat_benign,9,probe-log,post,2.0,1.0,1.0032
toxicchat_benign,9,probe-log,post,2.0,1.0,1.0027
toxicchat_benign,9,probe-log,post,2.0,1.0,1.0027
toxicchat_benign,9,probe-log-inline,post,0.0,4.0,5.6475
toxicchat_benign,9,probe-log-inline,post,0.0,8.0,5.6475
toxicchat_benign,9,probe-log-inline,post,0.0,1.0,5.6475
toxicchat_benign,9,probe-log-inline,post,0.0,7.0,5.6475
toxicchat_benign,9,probe-log-inline,post,0.0,9.0,6.896
toxicchat_benign,9,probe-log-inline,post,1.0,7.0,6.3077
toxicchat_benign,9,probe-log-inline,post,1.0,4.0,6.3077
toxicchat_benign,9,probe-log-inline,post,1.0,8.0,6.3077
toxicchat_benign,9,probe-log-inline,post,1.0,7.0,6.3077
toxicchat_benign,9,probe-log-inline,post,1.0,7.0,6.2465
toxicchat_benign,9,probe-log-inline,post,2.0,7.0,2.6389
toxicchat_benign,9,probe-log-inline,post,2.0,1.0,2.6389
toxicchat_benign,9,probe-log-inline,post,2.0,1.0,2.6389
toxicchat_benign,9,probe-log-inline,post,2.0,1.0,2.6389
wildchat_benign,1,personal,pre,,1.0,1.0
wildchat_benign,1,personal,pre,,1.0,1.0
wildchat_benign,1,personal,pre,,1.0,1.0
wildchat_benign,1,personal,pre,,1.0,1.0
wildchat_benign,1,personal,pre,,1.0,1.0
wildchat_benign,1,personal,post,0.0,1.0,1.0
wildchat_benign,1,personal,post,0.0,1.0,1.0
wildchat_benign,1,personal,post,0.0,1.0,1.0
wildchat_benign,1,personal,post,0.0,1.0,1.0
wildchat_benign,1,personal,post,0.0,1.0,1.0
wildchat_benign,1,personal,post,1.0,1.0,1.0
wildchat_benign,1,personal,post,1.0,1.0,1.0
wildchat_benign,1,personal,post,1.0,1.0,1.0
wildchat_benign,1,personal,post,1.0,1.0,1.0
wildchat_benign,1,personal,post,1.0,1.0,1.0
wildchat_benign,1,personal,post,2.0,1.0,1.0
wildchat_benign,1,personal,post,2.0,1.0,1.0
wildchat_benign,1,personal,post,2.0,1.0,1.0
wildchat_benign,1,personal,post,2.0,1.0,1.0
wildchat_benign,1,personal,post,2.0,1.0,1.0
wildchat_benign,1,halfpersonal,pre,,1.0,1.0006
wildchat_benign,1,halfpersonal,pre,,1.0,1.0002
wildchat_benign,1,halfpersonal,pre,,1.0,1.0006
wildchat_benign,1,halfpersonal,pre,,1.0,1.0006
wildchat_benign,1,halfpersonal,pre,,1.0,1.0006
wildchat_benign,1,halfpersonal,post,0.0,1.0,1.0
wildchat_benign,1,halfpersonal,post,0.0,1.0,1.0
wildchat_benign,1,halfpersonal,post,0.0,1.0,1.0
wildchat_benign,1,halfpersonal,post,0.0,1.0,1.0
wildchat_benign,1,halfpersonal,post,0.0,1.0,1.0
wildchat_benign,1,halfpersonal,post,1.0,1.0,1.0
wildchat_benign,1,halfpersonal,post,1.0,1.0,1.0
wildchat_benign,1,halfpersonal,post,1.0,1.0,1.0
wildchat_benign,1,halfpersonal,post,1.0,1.0,1.0
wildchat_benign,1,halfpersonal,post,1.0,1.0,1.0
wildchat_benign,1,halfpersonal,post,2.0,1.0,1.0
wildchat_benign,1,halfpersonal,post,2.0,1.0,1.0
wildchat_benign,1,halfpersonal,post,2.0,1.0,1.0
wildchat_benign,1,halfpersonal,post,2.0,1.0,1.0
wildchat_benign,1,halfpersonal,post,2.0,1.0,1.0
wildchat_benign,1,nonpersonal,pre,,1.0,1.0022
wildchat_benign,1,nonpersonal,pre,,1.0,1.001
wildchat_benign,1,nonpersonal,pre,,1.0,1.001
wildchat_benign,1,nonpersonal,pre,,1.0,1.0028
wildchat_benign,1,nonpersonal,pre,,1.0,1.0028
wildchat_benign,1,nonpersonal,post,0.0,1.0,1.0
wildchat_benign,1,nonpersonal,post,0.0,1.0,1.0
wildchat_benign,1,nonpersonal,post,0.0,1.0,1.0
wildchat_benign,1,nonpersonal,post,0.0,1.0,1.0
wildchat_benign,1,nonpersonal,post,0.0,1.0,1.0
wildchat_benign,1,nonpersonal,post,1.0,1.0,1.0
wildchat_benign,1,nonpersonal,post,1.0,1.0,1.0
wildchat_benign,1,nonpersonal,post,1.0,1.0,1.0
wildchat_benign,1,nonpersonal,post,1.0,1.0,1.0
wildchat_benign,1,nonpersonal,post,1.0,1.0,1.0
wildchat_benign,1,nonpersonal,post,2.0,1.0,1.0
wildchat_benign,1,nonpersonal,post,2.0,1.0,1.0
wildchat_benign,1,nonpersonal,post,2.0,1.0,1.0
wildchat_benign,1,nonpersonal,post,2.0,1.0,1.0
wildchat_benign,1,nonpersonal,post,2.0,1.0,1.0
wildchat_benign,1,probe-log,post,0.0,1.0,1.003
wildchat_benign,1,probe-log,post,0.0,1.0,1.0049
wildchat_benign,1,probe-log,post,0.0,1.0,1.0049
wildchat_benign,1,probe-log,post,0.0,1.0,1.0011
wildchat_benign,1,probe-log,post,0.0,1.0,1.001
wildchat_benign,1,probe-log,post,1.0,1.0,1.0132
wildchat_benign,1,probe-log,post,1.0,1.0,1.0062
wildchat_benign,1,probe-log,post,1.0,1.0,1.0132
wildchat_benign,1,probe-log,post,1.0,1.0,1.0063
wildchat_benign,1,probe-log,post,1.0,1.0,1.0141
wildchat_benign,1,probe-log,post,2.0,1.0,1.0014
wildchat_benign,1,probe-log,post,2.0,1.0,1.0015
wildchat_benign,1,probe-log,post,2.0,1.0,1.0014
wildchat_benign,1,probe-log,post,2.0,1.0,1.0015
wildchat_benign,1,probe-log,post,2.0,1.0,1.0013
wildchat_benign,10,personal,pre,,1.0,1.0
wildchat_benign,10,personal,pre,,1.0,1.0
wildchat_benign,10,personal,pre,,1.0,1.0
wildchat_benign,10,personal,pre,,1.0,1.0
wildchat_benign,10,personal,pre,,1.0,1.0
wildchat_benign,10,personal,post,0.0,1.0,1.0
wildchat_benign,10,personal,post,0.0,1.0,1.0
wildchat_benign,10,personal,post,0.0,1.0,1.0
wildchat_benign,10,personal,post,0.0,1.0,1.0
wildchat_benign,10,personal,post,0.0,1.0,1.0
wildchat_benign,10,personal,post,1.0,1.0,1.0
wildchat_benign,10,personal,post,1.0,1.0,1.0
wildchat_benign,10,personal,post,1.0,1.0,1.0
wildchat_benign,10,personal,post,1.0,1.0,1.0
wildchat_benign,10,personal,post,1.0,1.0,1.0
wildchat_benign,10,personal,post,2.0,1.0,1.0
wildchat_benign,10,personal,post,2.0,1.0,1.0
wildchat_benign,10,personal,post,2.0,1.0,1.0
wildchat_benign,10,personal,post,2.0,1.0,1.0
wildchat_benign,10,personal,post,2.0,1.0,1.0
wildchat_benign,10,halfpersonal,pre,,1.0,1.006
wildchat_benign,10,halfpersonal,pre,,1.0,1.006
wildchat_benign,10,halfpersonal,pre,,1.0,1.0069
wildchat_benign,10,halfpersonal,pre,,1.0,1.0168
wildchat_benign,10,halfpersonal,pre,,1.0,1.0168
wildchat_benign,10,halfpersonal,post,0.0,1.0,1.0
wildchat_benign,10,halfpersonal,post,0.0,1.0,1.0
wildchat_benign,10,halfpersonal,post,0.0,1.0,1.0
wildchat_benign,10,halfpersonal,post,0.0,1.0,1.0
wildchat_benign,10,halfpersonal,post,0.0,1.0,1.0
wildchat_benign,10,halfpersonal,post,1.0,1.0,1.0
wildchat_benign,10,halfpersonal,post,1.0,1.0,1.0
wildchat_benign,10,halfpersonal,post,1.0,1.0,1.0
wildchat_benign,10,halfpersonal,post,1.0,1.0,1.0
wildchat_benign,10,halfpersonal,post,1.0,1.0,1.0
wildchat_benign,10,halfpersonal,post,2.0,1.0,1.0
wildchat_benign,10,halfpersonal,post,2.0,1.0,1.0
wildchat_benign,10,halfpersonal,post,2.0,1.0,1.0
wildchat_benign,10,halfpersonal,post,2.0,1.0,1.0
wildchat_benign,10,halfpersonal,post,2.0,1.0,1.0
wildchat_benign,10,nonpersonal,pre,,1.0,1.0019
wildchat_benign,10,nonpersonal,pre,,1.0,1.0068
wildchat_benign,10,nonpersonal,pre,,1.0,1.0036
wildchat_benign,10,nonpersonal,pre,,1.0,1.0036
wildchat_benign,10,nonpersonal,pre,,1.0,1.0012
wildchat_benign,10,nonpersonal,post,0.0,1.0,1.0
wildchat_benign,10,nonpersonal,post,0.0,1.0,1.0
wildchat_benign,10,nonpersonal,post,0.0,1.0,1.0
wildchat_benign,10,nonpersonal,post,0.0,1.0,1.0
wildchat_benign,10,nonpersonal,post,0.0,1.0,1.0
wildchat_benign,10,nonpersonal,post,1.0,1.0,1.0001
wildchat_benign,10,nonpersonal,post,1.0,1.0,1.0001
wildchat_benign,10,nonpersonal,post,1.0,1.0,1.0001
wildchat_benign,10,nonpersonal,post,1.0,1.0,1.0001
wildchat_benign,10,nonpersonal,post,1.0,1.0,1.0001
wildchat_benign,10,nonpersonal,post,2.0,1.0,1.0001
wildchat_benign,10,nonpersonal,post,2.0,1.0,1.0001
wildchat_benign,10,nonpersonal,post,2.0,1.0,1.0001
wildchat_benign,10,nonpersonal,post,2.0,1.0,1.0001
wildchat_benign,10,nonpersonal,post,2.0,1.0,1.0001
wildchat_benign,10,probe-log,post,0.0,1.0,1.0015
wildchat_benign,10,probe-log,post,0.0,1.0,1.0006
wildchat_benign,10,probe-log,post,0.0,1.0,1.0006
wildchat_benign,10,probe-log,post,0.0,1.0,1.0051
wildchat_benign,10,probe-log,post,0.0,1.0,1.0
wildchat_benign,10,probe-log,post,1.0,1.0,1.0047
wildchat_benign,10,probe-log,post,1.0,1.0,1.0047
wildchat_benign,10,probe-log,post,1.0,1.0,1.0047
wildchat_benign,10,probe-log,post,1.0,1.0,1.0025
wildchat_benign,10,probe-log,post,1.0,1.0,1.0006
wildchat_benign,10,probe-log,post,2.0,1.0,1.0005
wildchat_benign,10,probe-log,post,2.0,1.0,1.0
wildchat_benign,10,probe-log,post,2.0,1.0,1.0
wildchat_benign,10,probe-log,post,2.0,1.0,1.0002
wildchat_benign,10,probe-log,post,2.0,1.0,1.0002
wildchat_benign,2,personal,pre,,1.0,1.0
wildchat_benign,2,personal,pre,,1.0,1.0
wildchat_benign,2,personal,pre,,1.0,1.0
wildchat_benign,2,personal,pre,,1.0,1.0
wildchat_benign,2,personal,pre,,1.0,1.0
wildchat_benign,2,personal,post,0.0,1.0,1.0
wildchat_benign,2,personal,post,0.0,1.0,1.0
wildchat_benign,2,personal,post,0.0,1.0,1.0
wildchat_benign,2,personal,post,0.0,1.0,1.0
wildchat_benign,2,personal,post,0.0,1.0,1.0
wildchat_benign,2,personal,post,1.0,1.0,1.0
wildchat_benign,2,personal,post,1.0,1.0,1.0
wildchat_benign,2,personal,post,1.0,1.0,1.0
wildchat_benign,2,personal,post,1.0,1.0,1.0
wildchat_benign,2,personal,post,1.0,1.0,1.0
wildchat_benign,2,personal,post,2.0,1.0,1.0
wildchat_benign,2,personal,post,2.0,1.0,1.0
wildchat_benign,2,personal,post,2.0,1.0,1.0
wildchat_benign,2,personal,post,2.0,1.0,1.0
wildchat_benign,2,personal,post,2.0,1.0,1.0
wildchat_benign,2,halfpersonal,pre,,1.0,1.0017
wildchat_benign,2,halfpersonal,pre,,1.0,1.0018
wildchat_benign,2,halfpersonal,pre,,1.0,1.0018
wildchat_benign,2,halfpersonal,pre,,1.0,1.0018
wildchat_benign,2,halfpersonal,pre,,1.0,1.0018
wildchat_benign,2,halfpersonal,post,0.0,1.0,1.0
wildchat_benign,2,halfpersonal,post,0.0,1.0,1.0
wildchat_benign,2,halfpersonal,post,0.0,1.0,1.0
wildchat_benign,2,halfpersonal,post,0.0,1.0,1.0
wildchat_benign,2,halfpersonal,post,0.0,1.0,1.0
wildchat_benign,2,halfpersonal,post,1.0,1.0,1.0
wildchat_benign,2,halfpersonal,post,1.0,1.0,1.0
